Warehouse,Customer Name,Customer Code,SKU Name,SKU Code,UOM - Sale,Pack Size,SKU Item Selling Price,ASP,FG Dispatch Qty,FG Qty Sold,Revenue,IN-take Cost / Packet ABP,In-take Margin (IM)% - WO FM,FM,FM%,In-take Margin (IM)% - With FM,PPL,DC Dump,RTV Dump,Stock Loss Dump,Transit/damage Loss,Production PPL%,Stock Adjustment %,DC Dump%,RTV Dump %,Stock Loss Dump %,Transit/damage Loss %,Total Production PPL% & Dump%,PM%,Labour / Packet,Transport / Packet,Packaging / Packet,Labelling / Packet,Utility / Packet,Consumables / Packet,Ops Cost / Packet,Ops Cost / Packet - Supply Net Of RTV,Ops Cost %,OM%,Report Date
Bangalore,Amazon - Bangalore,AZB,Sliced Watermelon,,pack,0.25,35.0,35.0,13,13,455.0,3.7,89.4,0.0,0.0,89.4,4.3,0.0,0.0,0.0,0.0,12.3,,0.0,0.0,0.0,0.0,12.3,77.1,3.0,2.0,5.0,0,0.8,0,10.8,10.8,30.85714285714286,46.24285714285713,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Pineapple Slice,,pack,250 GM,55.0,55.0,38,38,2090.0,10.8,80.4,0.0,0.0,80.4,11.9,0.0,0.0,0.0,0.0,21.6,,0.0,0.0,0.0,0.0,21.6,58.7,2.0,2.0,5.8,0,0.8,0,10.6,10.6,19.272727272727273,39.42727272727273,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Ash Gourd - Cut,,pack,0.2 Kg,22.0,22.0,18,18,396.0,2.0,90.9,0.0,0.0,90.9,2.5,0.0,1.4,0.0,0.0,11.4,,0.0,0.4,0.0,0.0,11.7,79.2,3.5,2.5,6.5,0,0.1,0,12.6,12.6,57.27272727272727,21.92727272727273,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Shelled American Sweet Corn Outsourced,,pack,200g,25.0,0.0,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Peeled Baby Corn,,pack,0.25KG,28.0,28.0,73,73,2044.0,20.0,28.6,0.0,0.0,28.6,1.9,0.0,8.4,0.0,0.0,6.8,,0.0,0.4,0.0,0.0,7.2,21.4,2.5,2.5,5.5,0,0.1,0,10.6,10.6,37.857142857142854,-16.457142857142856,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Cauliflower Florets (Box) 200gms,,pack,200 gms,22.0,22.0,119,119,2618.0,6.4,70.9,556.6,21.3,49.6,3.5,0.0,6.1,0.0,0.0,15.9,,0.0,0.2,0.0,0.0,16.1,33.5,2.5,2.5,6.5,0,0.1,0,11.6,11.6,52.72727272727272,-19.22727272727272,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Cut Drumstick,,pack,200 gms,32.0,32.0,8,8,256.0,6.8,78.8,0.0,0.0,78.8,3.8,0.0,0.0,31.4,0.0,11.9,,0.0,0.0,12.3,0.0,24.1,54.6,3.5,2.5,6.5,0,0.1,0,12.6,12.6,39.375,15.225000000000001,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Peeled Garlic,,pack,0.1 KG,32.0,32.0,198,193,6176.0,22.0,31.3,0.0,0.0,31.3,1.3,0.0,6.8,0.0,0.0,4.1,,0.0,0.1,0.0,0.0,4.2,27.1,2.5,2.5,3.5,0,0.1,0,8.6,8.8,27.500000000000004,-0.40000000000000213,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Chopped Ginger [Adrak],,pack,0.1KG,21.0,21.0,20,20,420.0,3.0,85.7,14.3,3.4,82.3,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.4,82.0,2.5,2.5,3.5,0,0.1,0,8.6,8.6,40.95238095238095,41.04761904761905,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Diced Lady Finger,,pack,0.2KG,28.0,28.0,24,24,672.0,4.8,82.9,0.0,0.0,82.9,2.4,0.0,9.9,0.0,0.0,8.6,,0.0,1.5,0.0,0.0,10.0,72.8,2.5,2.5,6.5,0,0.1,0,11.6,11.6,41.42857142857142,31.371428571428574,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Sliced Pumpkin Red,,pack,0.25KG,21.0,21.0,180,180,3780.0,1.6,92.4,0.0,0.0,92.4,1.4,0.0,1.0,0.0,0.0,6.7,,0.0,0.0,0.0,0.0,6.7,85.7,3.0,2.5,6.5,0,0.1,0,12.1,12.1,57.61904761904761,28.08095238095239,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Moong Sprouts,,pack,0.2KG,30.0,30.0,73,73,2190.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.5,4.0,0,0.1,0,8.6,8.6,28.666666666666668,71.33333333333333,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Sugarcane Diced,,pack,0.175 Kg,28.0,0.0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,49.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Matki Sprouts,,pack,0.2KG,30.0,30.0,26,25,750.0,5.0,83.3,0.0,0.0,83.3,0.0,0.0,5.6,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.7,82.6,2.0,2.5,4.0,0,0.1,0,8.6,8.9,29.666666666666668,52.93333333333332,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Mixed Sprouts Swiggy - 150 GM,,pack,150 GM,25.0,25.0,126,126,3150.0,15.0,40.0,0.0,0.0,40.0,0.0,0.0,16.2,32.0,0.0,0.0,,0.0,0.5,1.0,0.0,1.5,38.5,2.0,2.5,4.0,0,0.1,0,8.6,8.6,34.4,4.100000000000001,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Coconut Chunks,,pack,100 GM,28.0,28.0,39,39,1092.0,6.0,78.6,9.7,0.9,77.7,6.0,0.0,0.6,0.0,0.0,21.4,,0.0,0.1,0.0,0.0,21.5,56.2,3.0,2.5,5.5,0,0.1,0,11.1,11.1,39.64285714285714,16.557142857142864,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Brown Channa Sprouts,,pack,0.15KG,25.0,25.0,35,35,875.0,6.6,73.6,0.0,0.0,73.6,0.9,0.0,2.4,0.9,0.0,3.6,,0.0,0.3,0.1,0.0,4.0,69.6,0.5,1.5,0.4,0,0.0,0,2.4,2.4,9.6,59.99999999999999,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Shelled Green Peas,,pack,0.25KG,65.0,65.0,110,109,7085.0,27.2,58.2,0.0,0.0,58.2,42.0,0.0,23.2,524.1,0.0,64.6,,0.0,0.3,7.4,0.0,72.3,-14.2,2.5,2.5,5.5,0,0.1,0,10.6,10.7,16.46153846153846,-30.66153846153846,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Peeled Onion Sambhar,,pack,0.2 KG,32.0,32.0,20,20,640.0,7.7,75.9,0.9,0.1,75.8,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.1,75.7,3.5,2.5,4.5,0,0.1,0,10.6,10.6,33.125,42.575,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Sliced Green Salad,,pack,0.25KG,53.6,53.6,11,11,589.6,7.6,85.8,20.9,3.5,82.3,7.8,0.0,0.0,17.9,0.0,14.6,,0.0,0.0,3.0,0.0,17.6,64.7,6.5,2.5,12.5,0,1.0,0,22.5,22.5,41.9776119402985,22.7223880597015,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Pineapple Peeled (Ananas) - Whole,,pack,0.8 kg,90.0,90.0,61,61,5490.0,17.4,80.7,0.0,0.0,80.7,18.3,0.0,124.2,135.3,0.0,20.3,,0.0,2.3,2.5,0.0,25.1,55.6,3.5,2.5,5.5,0,0.1,0,11.6,11.6,12.88888888888889,42.71111111111111,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Pineapple Chunks 200 Gms,,pack,0.2KG,55.0,55.0,162,159,8745.0,7.7,86.0,0.0,0.0,86.0,8.1,0.0,146.6,159.7,0.0,14.7,,0.0,1.7,1.8,0.0,18.2,67.8,3.5,2.5,6.5,0,0.1,0,12.6,12.8,23.272727272727273,44.527272727272724,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Pineapple Chunks,,pack,0.25 KG,60.0,60.0,135,134,8040.0,9.7,83.8,0.0,0.0,83.8,10.2,0.0,152.7,166.3,0.0,17.0,,0.0,1.9,2.1,0.0,21.0,62.9,3.5,2.5,6.5,0,0.1,0,12.6,12.7,21.166666666666664,41.733333333333334,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Watermelon Sliced 200 GM,,pack,0.2 KG,21.0,21.0,33,32,672.0,3.4,83.8,0.0,0.0,83.8,3.4,0.0,1.3,14.7,0.0,16.2,,0.0,0.2,2.2,0.0,18.6,65.2,0.5,2.0,6.0,0,1.0,0,9.5,9.8,46.666666666666664,18.53333333333334,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Bean and Corn Salad (220g salad+ 40g Fiery Tomato Salsa),,pack,260gm,81.0,81.0,48,48,3888.0,25.3,68.8,22.2,0.6,68.2,1.2,0.0,0.2,9.7,0.0,1.5,,0.0,0.0,0.2,0.0,1.7,66.5,4.0,2.0,12.5,0,0.1,0,18.6,18.6,22.962962962962965,43.53703703703704,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Stuffed Lady Finger,,pack,0.25kg,59.3,59.3,3,3,177.9,30.0,49.4,0.0,0.0,49.4,27.9,0.0,57.6,0.0,0.0,47.0,,0.0,32.4,0.0,0.0,79.4,-30.0,3.5,2.5,6.5,0,0.1,0,12.6,12.6,21.247892074198987,-51.24789207419899,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Pomegranate Peeled-200gms,,pack,200 Gms,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,DIY Nutty Basil Pesto - 100 Gm,,pack,100 GM,78.6,78.6,7,7,550.2,40.6,48.3,0.0,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.3,10.0,1.5,4.0,0,0.8,0,16.3,16.3,20.73791348600509,27.562086513994906,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Pulav Mix,,pack,1,72.0,72.0,4,4,288.0,13.6,81.1,10.6,3.7,77.4,9.5,0.0,0.2,6.6,0.0,13.2,,0.0,0.1,2.3,0.0,15.6,61.9,2.5,2.5,5.5,0,0.1,0,10.6,10.6,14.722222222222223,47.17777777777778,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Chinese Rice/Noodle Mix,,pack,1,65.0,65.0,5,5,325.0,7.2,88.9,12.2,3.8,85.2,3.8,0.0,0.0,8.1,0.0,5.8,,0.0,0.0,2.5,0.0,8.3,76.8,3.5,2.5,7.0,0,0.1,0,13.1,13.1,20.153846153846153,56.646153846153844,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Fruit Chaat Bangalore,,pack,250 Gms,55.0,55.0,44,44,2420.0,21.2,61.5,0.0,0.0,61.5,5.2,4.1,20.9,244.5,0.0,9.5,,0.2,0.9,10.1,0.0,20.6,40.9,4.5,2.0,10.5,0,0.1,0,17.1,17.1,31.09090909090909,9.809090909090909,2025-04-29
Bangalore,Swiggy - Bangalore,SMB,Chickpea Salad,,pack,1 pack,70.0,70.0,64,64,4480.0,30.9,55.9,23.7,0.5,55.3,1.1,0.0,0.0,3.4,0.0,1.6,,0.0,0.0,0.1,0.0,1.6,53.7,3.5,2.5,12.5,0,1.0,0,19.5,19.5,27.857142857142858,25.842857142857145,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Premium Beetroot [Chukandar] 500 gms,,pack,500 gms,18.0,18.0,37,37,666.0,7.5,58.3,40.1,6.0,52.3,0.6,0.0,0.0,0.0,0.0,3.3,,0.0,0.0,0.0,0.0,3.3,49.0,2.6,2.3,1.6,0,0.3,0,6.8,6.8,37.77777777777778,11.222222222222221,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Chilli Light Green,,pack,0.1KG,9.0,9.0,38,38,342.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,2.6,2.3,0.2,0,0.3,0,5.4,5.4,60.00000000000001,39.99999999999999,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Ginger [Adrak],,pack,0.2KG,14.0,14.0,34,34,476.0,5.9,57.9,4.3,0.9,57.0,1.0,0.0,0.0,0.0,0.0,7.1,,0.0,0.0,0.0,0.0,7.1,49.8,0.6,0.8,0.7,0,0.3,0,2.4,2.4,17.142857142857142,32.65714285714286,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Lady Finger (Bhindi),,pack,0.5,20.0,20.0,148,148,2960.0,12.0,40.0,0.0,0.0,40.0,0.8,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,4.0,36.0,2.6,2.3,1.2,0,0.3,0,6.4,6.4,32.0,4.0,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Lemon 200 gms,,pack,200,49.0,49.0,12,12,588.0,24.0,51.0,1.7,0.3,50.7,2.0,107.6,0.0,21.5,0.0,4.1,,18.3,0.0,3.7,0.0,26.0,24.7,2.6,2.3,0.7,0,0.3,0,5.9,5.9,12.040816326530612,12.659183673469387,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,"Pluckk Fresh Peas - Green, 500g",,pack,500 gms,65.0,65.0,101,91,5915.0,50.0,23.1,0.0,0.0,23.1,3.5,0.0,0.0,0.0,0.0,5.4,,0.0,0.0,0.0,0.0,5.4,17.7,0.5,2.0,2.5,0,1.0,0,6.0,6.7,10.307692307692308,7.392307692307691,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Ridge Gourd [Turai],,pack,0.5KG,20.0,20.0,55,22,440.0,14.0,30.0,57.8,13.1,16.9,0.3,0.0,18.9,0.0,0.0,1.5,,0.0,4.3,0.0,0.0,5.8,11.1,2.5,2.3,1.5,0,0.3,0,6.6,16.5,82.5,-71.4,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Potato,,pack,1KG,29.0,29.0,10,10,290.0,24.8,14.5,0.0,0.0,14.5,2.5,41.4,0.0,1.5,0.0,8.6,,14.3,0.0,0.5,0.0,23.4,-8.9,2.5,2.3,2.7,0,0.3,0,7.8,7.8,26.89655172413793,-35.79655172413793,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Beans Haricot,,pack,0.5KG,46.0,46.0,5,5,230.0,34.6,24.8,6.1,2.7,22.1,2.8,0.0,0.0,0.0,0.0,6.1,,0.0,0.0,0.0,0.0,6.1,16.0,2.3,2.3,1.8,0,0.3,0,6.7,6.7,14.565217391304348,1.4347826086956523,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Cucumber European,,pack,0.5KG,28.0,28.0,47,46,1288.0,10.1,63.9,47.1,3.7,60.3,0.6,0.0,0.0,0.0,0.0,2.1,,0.0,0.0,0.0,0.0,2.1,58.1,2.6,2.3,1.7,0,0.3,0,6.9,7.0,25.0,33.1,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Cucumber Madras,,pack,0.5KG,24.0,24.0,2,2,48.0,7.5,68.8,0.0,0.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,68.8,0.9,0.9,1.1,0,0.3,0,3.2,3.2,13.333333333333334,55.46666666666666,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,"Pluckk Fresh Premium Onion, 1Kg",,pack,1 kg,27.0,27.0,28,26,702.0,22.9,15.2,0.0,0.0,15.2,1.6,0.0,0.0,35.4,0.0,5.9,,0.0,0.0,5.0,0.0,11.0,4.2,2.6,2.4,2.7,0,0.3,0,8.0,8.6,31.851851851851848,-27.65185185185185,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Tomato Country,,pack,1KG,22.0,22.0,23,21,462.0,16.0,27.3,40.3,8.7,18.5,1.0,0.0,0.0,2.4,0.0,4.5,,0.0,0.0,0.5,0.0,5.1,13.5,2.5,2.3,1.4,0,0.3,0,6.5,7.1,32.272727272727266,-18.772727272727266,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Tomato Hybrid,,pack,1KG,25.0,25.0,25,25,625.0,17.0,32.0,51.4,8.2,23.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.8,2.5,2.3,1.5,0,0.3,0,6.6,6.6,26.400000000000002,-2.6000000000000014,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,"Pluckk Fresh Ozone Washed Premium Capsicum Green, 500g",,pack,500 gms,21.0,21.0,10,10,210.0,15.7,25.2,4.3,2.0,23.2,1.6,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,0.0,7.6,15.6,2.4,2.3,1.6,0,0.3,0,6.6,6.6,31.428571428571427,-15.828571428571427,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Pineapple (1.5kg),,ea,1,90.0,90.0,2,2,180.0,78.6,12.7,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.7,0.5,2.0,2.0,0,1.0,0,5.5,5.5,6.111111111111111,6.588888888888889,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Carrot Hill [Ooty],,pack,0.25KG,20.0,20.0,40,39,780.0,9.9,50.5,0.0,0.0,50.5,1.2,0.0,4.1,39.6,0.0,6.0,,0.0,0.5,5.1,0.0,11.6,38.9,2.7,2.3,1.5,0,0.3,0,6.8,7.0,35.0,3.8999999999999986,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,"Pluckk Fresh SweetLime (Mosambi), 4 Pc (approx. 800g)",,pack,800 GM,70.0,70.0,4,4,280.0,59.3,15.3,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.3,2.4,2.3,5.5,0,0.3,0,10.5,10.5,15.0,0.3000000000000007,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Muskmelon,,pack,1EA,16.0,16.0,20,20,320.0,15.9,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,2.4,2.3,3.1,0,0.3,0,8.1,8.1,50.625,-50.025,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Watermelon Kiran,,pack,1EA,100.0,100.0,4,4,400.0,50.9,49.1,0.0,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,49.1,1.0,0.8,5.6,0,0.3,0,7.7,7.7,7.7,41.4,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Imported Avocado Hass,,pack,1EA,86.0,86.0,2,2,172.0,40.4,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,2.7,2.4,7.9,0,0.3,0,13.3,13.3,15.465116279069768,37.53488372093023,2025-04-29
Bangalore,More Amazon - Bangalore,MOB,Coconut Premium  1Pc (700g-800g),,pack,700-800 gms,47.0,47.0,2,2,94.0,35.8,23.8,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.8,2.3,2.3,2.9,0,0.2,0,7.7,7.7,16.382978723404257,7.417021276595744,2025-04-29
Bangalore,Blinkit - Bangalore,BLB,Brown chana sprouts,,pack,200gms,23.0,23.0,45,45,1035.0,8.8,61.7,0.0,0.0,61.7,1.0,0.0,4.0,1.5,0.0,4.3,,0.0,0.4,0.1,0.0,4.9,56.9,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,56.9,2025-04-29
Bangalore,Blinkit - Bangalore,BLB,Papaya,,pack,1EA,38.0,38.0,25,25,950.0,21.9,42.4,0.0,0.0,42.4,0.0,18.6,1.3,0.0,0.0,0.0,,2.0,0.1,0.0,0.0,2.1,40.3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,40.3,2025-04-29
Bangalore,Blinkit - Bangalore,BLB,Fruit Chaat Bangalore,,pack,250 Gms,65.0,65.0,50,50,3250.0,21.2,67.4,0.0,0.0,67.4,7.4,5.2,29.5,281.8,0.0,11.4,,0.2,0.9,8.7,0.0,21.1,46.3,3.5,1.5,10.5,0,0.1,0,15.6,15.6,24.0,22.299999999999997,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Sliced Ash Gourd [Petha],,pack,0.25KG,20.0,20.0,5,5,100.0,2.5,87.5,0.0,0.0,87.5,3.9,0.0,0.6,0.0,0.0,19.5,,0.0,0.6,0.0,0.0,20.1,67.4,4.0,1.5,5.7,0,1.0,0,12.2,12.2,61.0,6.400000000000006,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Chopped - Spinach,,pack,200 GM,30.0,30.0,1,1,30.0,10.0,66.7,0.0,0.0,66.7,10.0,0.0,0.0,0.0,0.0,33.3,,0.0,0.0,0.0,0.0,33.3,33.3,4.0,1.5,4.7,0,2.0,0,12.2,12.2,40.666666666666664,-7.366666666666667,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Shelled American Sweet Corn Outsourced,,pack,200g,21.0,21.0,418,418,8778.0,7.9,62.4,0.0,0.0,62.4,0.5,0.0,9.3,0.0,0.0,2.4,,0.0,0.1,0.0,0.0,2.5,59.9,4.0,1.5,3.7,0,1.0,0,10.2,10.2,48.57142857142856,11.328571428571436,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Baby Corn Peeled,,pack,0.1 Kg,20.0,20.0,288,288,5760.0,8.0,60.0,0.0,0.0,60.0,1.0,0.0,13.5,0.0,0.0,5.0,,0.0,0.2,0.0,0.0,5.2,54.8,4.0,1.5,4.4,0,1.0,0,10.9,10.9,54.50000000000001,0.29999999999999005,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Grated Carrot Orange inhouse,,pack,0.2KG,21.0,21.0,1,1,21.0,3.8,81.9,2.2,10.5,71.4,1.3,0.0,0.0,2.4,0.0,6.2,,0.0,0.0,11.4,0.0,17.6,53.8,4.0,1.5,5.7,0,1.0,0,12.2,12.2,58.09523809523809,-4.295238095238091,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Coconut Grated,,pack,200 GM,52.0,52.0,596,596,30992.0,15.7,69.8,461.5,1.5,68.3,21.6,0.0,31.0,0.0,0.0,41.5,,0.0,0.1,0.0,0.0,41.6,26.7,4.0,1.5,5.7,0,1.0,0,12.2,12.2,23.46153846153846,3.2384615384615394,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Peeled Garlic,,pack,0.1 KG,33.0,33.0,499,499,16467.0,22.0,33.3,0.0,0.0,33.3,2.1,0.0,17.7,0.0,0.0,6.4,,0.0,0.1,0.0,0.0,6.5,26.9,2.0,1.5,2.4,0,1.0,0,6.9,6.9,20.90909090909091,5.9909090909090885,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Diced Lady Finger,,pack,0.2KG,20.0,20.0,1,1,20.0,4.8,76.0,0.0,0.0,76.0,4.8,0.0,0.5,0.0,0.0,24.0,,0.0,2.5,0.0,0.0,26.5,49.5,2.5,1.5,6.5,0,1.0,0,11.5,11.5,57.49999999999999,-7.999999999999993,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Pumpkin Cut,,pack,200 GM,18.0,18.0,263,263,4734.0,1.3,92.8,0.0,0.0,92.8,1.4,0.0,1.3,0.0,0.0,7.8,,0.0,0.0,0.0,0.0,7.8,85.0,4.0,1.5,5.7,0,1.0,0,12.2,12.2,67.77777777777777,17.22222222222223,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Sugarcane Diced,,pack,0.175 Kg,25.0,25.0,503,503,12575.0,4.9,80.4,0.0,0.0,80.4,8.7,0.0,11.7,253.1,0.0,34.8,,0.0,0.1,2.0,0.0,36.9,43.5,4.0,1.5,3.7,0,1.0,0,10.2,10.2,40.8,2.700000000000003,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Cut Yam,,pack,0.2KG,34.0,34.0,1,1,34.0,9.8,71.2,0.0,0.0,71.2,14.8,0.0,0.0,107.1,0.0,43.5,,0.0,0.0,315.0,0.0,358.5,-287.4,4.0,1.5,5.7,0,1.0,0,12.2,12.2,35.88235294117647,-323.28235294117644,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Coconut Chunks,,pack,100 GM,30.0,30.0,269,269,8070.0,6.0,80.0,79.8,1.0,79.0,8.3,0.0,5.4,0.0,0.0,27.7,,0.0,0.1,0.0,0.0,27.7,51.3,4.0,1.5,3.4,0,1.0,0,9.9,9.9,33.0,18.299999999999997,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Green Peas Peeled 200GRAM,,pack,0.2,60.0,60.0,102,102,6120.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,2.0,1.5,4.3,0,1.0,0,8.8,8.8,14.666666666666666,85.33333333333333,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Broccoli Florets,,pack,0.2,34.0,34.0,64,64,2176.0,29.8,12.4,0.0,0.0,12.4,3.3,327.5,0.0,595.4,0.0,9.7,,15.1,0.0,27.4,0.0,52.1,-39.8,2.5,2.5,6.0,0,0.1,0,11.1,11.1,32.64705882352941,-72.4470588235294,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Peeled Onion Sambhar,,pack,100 Gms,24.0,24.0,60,60,1440.0,3.8,84.2,8.2,0.6,83.6,19.8,0.0,4.9,0.0,0.0,82.5,,0.0,0.3,0.0,0.0,82.8,0.8,4.0,1.5,0.4,0,1.0,0,6.9,6.9,28.750000000000004,-27.950000000000003,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Papaya Cut Papaya KG Code,,pack,0.2 Kg,31.0,31.0,921,921,28551.0,4.4,85.8,0.0,0.0,85.8,4.4,275.6,19.3,0.0,0.0,14.2,,1.0,0.1,0.0,0.0,15.2,70.6,4.0,1.5,5.7,0,1.0,0,12.2,12.2,39.354838709677416,31.245161290322578,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Pineapple Chunks 200 Gms,,pack,0.2KG,44.0,44.0,551,551,24244.0,7.7,82.5,0.0,0.0,82.5,11.1,0.0,592.5,645.4,0.0,25.2,,0.0,2.4,2.7,0.0,30.3,52.2,2.0,1.5,5.8,0,1.0,0,10.3,10.3,23.40909090909091,28.790909090909093,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Sliced Watermelon,,pack,0.25,28.0,28.0,230,230,6440.0,4.3,84.6,0.0,0.0,84.6,5.8,0.0,13.8,149.9,0.0,20.7,,0.0,0.2,2.3,0.0,23.3,61.4,4.0,1.5,5.0,0,1.0,0,11.5,11.5,41.07142857142857,20.32857142857143,2025-04-29
Bangalore,Zepto - Bangalore,ZKB,Pineapple Slice-200g,,pack,200 gms,46.0,46.0,244,244,11224.0,7.7,83.3,0.0,0.0,83.3,11.1,0.0,261.6,285.0,0.0,24.1,,0.0,2.3,2.5,0.0,29.0,54.3,2.0,1.5,5.8,0,1.0,0,10.3,10.3,22.39130434782609,31.908695652173908,2025-04-29
